"","aiddata_id","year","commitment_date","start_date","end_date","donor","donor_iso2","donor_iso3","umbrella","donor_project_id","crsid","financing_agency","donor_type","bi_multi","recipient","recipient_iso2","recipient_iso3","private_recipient","implementing_agency","channel_code","borrower","beneficiary","guarantor","other_involved_institutions","commitment_amount","commitment_amount_currency","commitment_amount_usd_nominal","commitment_amount_usd_constant","disbursement_amount","disbursement_amount_currency","disbursement_amount_usd_nominal","disbursement_amount_usd_constant","total_project_cost","total_project_cost_currency","total_project_cost_usd_nominal","total_project_cost_usd_constant","title","short_description","short_description_original_language","long_description","long_description_original_language","additional_info","additional_info_original_language","flow_type","crs_flow_name","number_repayments_per_year","repay_type","loan_term","grace_period","interest_rate","second_interest_rate","grant_element","cancelled","repay_date_first","repay_date_last","untied_amount_usd_nominal","partial_tied_amount_usd_nominal","tied_amount_usd_nominal","received_amount_usd_nominal","irtc_amount_usd_nominal","expert_commitment_amount_usd_nominal","expert_extended_amount_usd_nominal","export_credit_amount_usd_nominal","outstanding_amount_usd_nominal","arrears_principal_amount_usd_nominal","arrears_interest_amount_usd_nominal","future_ds_principal_amount_usd_nominal","future_ds_interest_amount_usd_nominal","region","location","source","language","biodiversity","climate","desertification","crs_purpose_code","crs_purpose_name","gender","trade","pdgg","ftc","sector_programme","sector","sector_code","associated_financing","initial_report","finance_t","environmental_impact_assessment","environment","investment_project","aiddata_purpose_code","aiddata_purpose_name","aiddata_activity_code","aiddata_activity_name","aiddata_feasibility_study","aiddata_technical_assistance","coalesced_purpose_code","coalesced_purpose_name","aiddata_is_conflict"
"70",22716822,2004,"","","","United States","US","USA","","04UCL00575","048162","AID","Bilateral",1,"Egypt","EG","EGY","","",NA,"","","","",3e+08,"USD",3e+08,339819000,NA,"USD",NA,NA,NA,"",NA,NA,"ENVIRONMENT FOR TRADE AND INVESTMENT STRENGTHENED","ENVIRONMENT FOR TRADE AND INVESTMENT STRENGTHENED","","SUPPORT GOE POLICY REFORM THROUGH THE CASH TRANSFER PROGRAM, PRIMARY FOCUS ON FINANCIAL SECTOR REFORM","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","North of Sahara","","OECD CRS","English",NA,NA,NA,24010,"Financial policy & admin. management",NA,NA,NA,NA,1,"II.4. Banking & Financial Services",240,NA,1,110,"",0,"",NA,"","","","","",24010,"Financial policy & admin. management",""
"71",3234598,2004,"","2004-07-01 00:00:00","","Brazil","BR","BRA","","","","abc","Bilateral",NA,"Sao Tome & Principe","ST","STP","","African Division - II",NA,"","","","",0,"",0,0,NA,"",NA,NA,34910,"USD",34910,70482.4196611197,"Bolsa Escola (School scholarship - Cash Transfer Program Conditional on Enrollment) in Sao Tome and Principe","","","","","","","","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","","","Donor Documents","English",NA,NA,NA,0,"",NA,NA,NA,NA,NA,"",0,NA,NA,NA,"",NA,"",11105,"Education, level unspecified, purpose unspecified or does not fit under any other applicable codes","11105.01","Education, level unspecified, activity unspecified or does not fit under any other applicable codes","f","f",11105,"Education, level unspecified, purpose unspecified or does not fit under any other applicable codes","f"
"72",22879391,2004,"","","","United States","US","USA","","04UCL00259","048157","AID","Bilateral",1,"Jordan","JO","JOR","","",NA,"","","","",238525000,"USD",238525000,270184000,NA,"USD",NA,NA,NA,"",NA,NA,"CASH TRANSFER ASSISTANCE TO JORDAN","CASH TRANSFER ASSISTANCE TO JORDAN","","BUREAU FOR ASIA AND NEAR EAST, PHX","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","Middle East","","OECD CRS","English",NA,NA,NA,43010,"Multisector aid",NA,NA,NA,NA,1,"IV.2. Other Multisector",430,NA,1,110,"",0,"",NA,"","","","","",43010,"Multisector aid",""
"73",26071125,2005,"","","","United States","US","USA","","06UEI03178","2005007422","AID","Bilateral",1,"Jordan","JO","JOR","","Recipient Government",NA,"","","","",1.88e+08,"USD",1.88e+08,206076000,187500000,"USD",187500000,205527839.502203,NA,"",NA,NA,"Cash Transfer Assistance to Jordan","CASH TRANSFER ASSISTANCE TO JORDAN","","Cash Transfer Assistance to Jordan","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",188,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","Middle East","","OECD CRS","English",NA,NA,NA,51010,"General budget support",NA,NA,NA,NA,NA,"VI.1. General Budget Support",510,NA,3,110,"",0,"",NA,"","","","","",51010,"General budget support",""
"74",26072696,2005,"","","","United States","US","USA","","06UEI03181","2005007425","AID","Bilateral",1,"Palestinian Adm. Areas","PS","PSE","","Recipient Government",NA,"","","","",5e+07,"USD",5e+07,54807400,5e+07,"USD",5e+07,54807423.8672541,NA,"",NA,NA,"Cash Transfer to PA","CASH TRANSFER TO PA","","Cash Transfer to PA","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",50,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","Middle East","","OECD CRS","English",NA,NA,NA,51010,"General budget support",NA,NA,NA,NA,NA,"VI.1. General Budget Support",510,NA,3,110,"",0,"",NA,"","","","","",51010,"General budget support",""
"75",26071125,2005,"","","","United States","US","USA","","06UEI03178","2005007422","AID","Bilateral",1,"Jordan","JO","JOR","","Recipient Government",NA,"","","","",1.88e+08,"USD",1.88e+08,206076000,187500000,"USD",187500000,205527839.502203,NA,"",NA,NA,"Cash Transfer Assistance to Jordan","CASH TRANSFER ASSISTANCE TO JORDAN","","Cash Transfer Assistance to Jordan","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",188,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","Middle East","","OECD CRS","English",NA,NA,NA,51010,"General budget support",NA,NA,NA,NA,NA,"VI.1. General Budget Support",510,NA,3,110,"",0,"",NA,"","","","","",51010,"General budget support",""
"76",26072696,2005,"","","","United States","US","USA","","06UEI03181","2005007425","AID","Bilateral",1,"Palestinian Adm. Areas","PS","PSE","","Recipient Government",NA,"","","","",5e+07,"USD",5e+07,54807400,5e+07,"USD",5e+07,54807423.8672541,NA,"",NA,NA,"Cash Transfer to PA","CASH TRANSFER TO PA","","Cash Transfer to PA","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",50,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","Middle East","","OECD CRS","English",NA,NA,NA,51010,"General budget support",NA,NA,NA,NA,NA,"VI.1. General Budget Support",510,NA,3,110,"",0,"",NA,"","","","","",51010,"General budget support",""
"77",2389240,2005,"","","","Inter-American Development Bank (IADB)","","","IADB","","","","Multilateral",NA,"El Salvador","SV","SLV","","",NA,"","","","",5.7e+07,"USD",5.7e+07,64631600,0,"USD",0,0,0,"USD",0,0,"Solidarity Network","","","This program will combine conditional cash transfers, greater access to education, health and nutrition services, and upgrades to water and sanitation systems to improve living conditions for the poor. Selected families in targeted municipalities will rec","","$57 million loan from the OC with an IFF interest rate subsidy","","a_ no value","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","","","Annual Report","English",NA,NA,NA,0,"",NA,NA,NA,NA,NA,"",0,NA,NA,NA,"",NA,"",16050,"Multisector aid for social services","11105.01|12220.05|12220.02|21020.02|14020.01|12230.02|12240.01|11120.05","Education, level unspecified, activity unspecified or does not fit under any other applicable codes|Infant and child health|Basic/primary health care programmes|Road infrastructure, road vehicles|Water supply and sanitation - large systems, activity unspe","f","f",16050,"Multisector aid for social services","f"
"78",3002266,2005,"","2005-01-01 00:00:00","","Brazil","BR","BRA","","","","abc","Bilateral",NA,"Sao Tome & Principe","ST","STP","f","African Division - II",NA,"","","","",111422,"USD",111422,174628,NA,"",NA,NA,111422,"USD",111422,174628.443271892,"Bolsa-Escola (School scholarship - Cash Transfer Program Conditional on Enrollment) Project in Sao Tome and Principe","<br>","","To increase school attendance of  children in Sao Tome.","Aumentar a taxa de escolarização das crianças santomenses.","","","","",NA,NA,"","","",NA,NA,"f","","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","","","Donor Documents","English",NA,NA,NA,0,"",NA,NA,NA,NA,NA,"",0,NA,NA,NA,"f",NA,"f",11105,"Education, level unspecified, purpose unspecified or does not fit under any other applicable codes","11105.01","Education, level unspecified, activity unspecified or does not fit under any other applicable codes","f","f",11105,"Education, level unspecified, purpose unspecified or does not fit under any other applicable codes","f"
"79",26071125,2005,"","","","United States","US","USA","","06UEI03178","2005007422","AID","Bilateral",1,"Jordan","JO","JOR","","Recipient Government",NA,"","","","",1.88e+08,"USD",1.88e+08,206076000,187500000,"USD",187500000,205527839.502203,NA,"",NA,NA,"Cash Transfer Assistance to Jordan","CASH TRANSFER ASSISTANCE TO JORDAN","","Cash Transfer Assistance to Jordan","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",188,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","Middle East","","OECD CRS","English",NA,NA,NA,51010,"General budget support",NA,NA,NA,NA,NA,"VI.1. General Budget Support",510,NA,3,110,"",0,"",NA,"","","","","",51010,"General budget support",""
"80",26072696,2005,"","","","United States","US","USA","","06UEI03181","2005007425","AID","Bilateral",1,"Palestinian Adm. Areas","PS","PSE","","Recipient Government",NA,"","","","",5e+07,"USD",5e+07,54807400,5e+07,"USD",5e+07,54807423.8672541,NA,"",NA,NA,"Cash Transfer to PA","CASH TRANSFER TO PA","","Cash Transfer to PA","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",50,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","Middle East","","OECD CRS","English",NA,NA,NA,51010,"General budget support",NA,NA,NA,NA,NA,"VI.1. General Budget Support",510,NA,3,110,"",0,"",NA,"","","","","",51010,"General budget support",""
"81",29863970,2006,"","","","United States","US","USA","","06UEI03178","2006010832","AID","Bilateral",1,"Jordan","JO","JOR","","Recipient Government",NA,"","","","",167500000,"USD",167500000,177813000,5e+07,"USD",5e+07,53078499.3532013,NA,"",NA,NA,"Cash Transfer Assistance to Jordan","CASH TRANSFER ASSISTANCE TO JORDAN","","Cash Transfer Assistance to Jordan","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",167.5,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","Middle East","","OECD CRS","English",NA,NA,NA,51010,"General budget support",NA,NA,NA,NA,NA,"VI.1. General Budget Support",510,NA,1,110,"",0,"",NA,"","","","","",51010,"General budget support",""
"82",28712480,2006,"","2006-01-01 00:00:00","2009-03-31 00:00:00","Switzerland","CH","CHE","","7F-05081.01.01","2006000439","SDC","Bilateral",1,"Bilateral, unspecified","","","","",NA,"","","","",287265,"USD",287265,349861,NA,"USD",NA,NA,NA,"",NA,NA,"Cash transfers - Role in social protection","CASH TRANSFERS - ROLE IN SOCIAL PROTECTION","","Cash transfers - Role in social protection","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",0.287264602617,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","Unspecified","","OECD CRS","English",0,0,0,16010,"Social/welfare services",1,NA,NA,NA,NA,"I.6. Other Social Infrastructure & Services",160,NA,3,110,"",NA,"",NA,"","","","","",16010,"Social/welfare services",""
"83",29863970,2006,"","","","United States","US","USA","","06UEI03178","2006010832","AID","Bilateral",1,"Jordan","JO","JOR","","Recipient Government",NA,"","","","",167500000,"USD",167500000,177813000,5e+07,"USD",5e+07,53078499.3532013,NA,"",NA,NA,"Cash Transfer Assistance to Jordan","CASH TRANSFER ASSISTANCE TO JORDAN","","Cash Transfer Assistance to Jordan","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",167.5,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","Middle East","","OECD CRS","English",NA,NA,NA,51010,"General budget support",NA,NA,NA,NA,NA,"VI.1. General Budget Support",510,NA,1,110,"",0,"",NA,"","","","","",51010,"General budget support",""
"84",2417414,2006,"2006-06-01 00:00:00","","2010-12-31 00:00:00","World Bank - International Bank for Reconstruction and Development (IBRD)","","","WORLD BANK","P098167","","","Multilateral",NA,"Ecuador","EC","ECU","","MINISTRY OF SOCIAL WELFARE",NA,"GOVERNMENT OF ECUADOR","","","",6e+07,"USD",6e+07,66370000,NA,"",NA,NA,6e+07,"USD",6e+07,66369975.1789567,"(APL1) Bono de Desarrollo Humano","Health and other social services (Other social services): 93, Public Administration, Law, and Justice (Central government administration): 6, Public Administration, Law, and Justice (Sub-national government administration): 1","","The objective of the Support to Reform the Bono de Desarrollo Humano (Human Development Bond - BDH) Project is to consolidate the role of the BDH in Ecuador as a conditional cash transfer program and of the beneficiary selection system (SelBen) as a targe","","Finance Lending Instrument:Adaptable Program Loan environmental category:C project status:Closed","","a_ no value","",NA,NA,"","","",NA,NA,"f","","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","","","Donor Website","English",NA,NA,NA,0,"",NA,NA,NA,NA,NA,"",0,NA,NA,NA,"",NA,"",16010,"Social/ welfare services","12240.01|16010.05|11105.01|16010.03|16010.02|12220.01","Basic nutrition, activity unspecified or does not fit elsewhere in group|Support for vulnerable groups|Education, level unspecified, activity unspecified or does not fit under any other applicable codes|Institution capacity building, social welfare servic","t","f",16010,"Social/ welfare services","f"
"85",28712480,2006,"","2006-01-01 00:00:00","2009-03-31 00:00:00","Switzerland","CH","CHE","","7F-05081.01.01","2006000439","SDC","Bilateral",1,"Bilateral, unspecified","","","","",NA,"","","","",287265,"USD",287265,349861,NA,"USD",NA,NA,NA,"",NA,NA,"Cash transfers - Role in social protection","CASH TRANSFERS - ROLE IN SOCIAL PROTECTION","","Cash transfers - Role in social protection","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",0.287264602617,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","Unspecified","","OECD CRS","English",0,0,0,16010,"Social/welfare services",1,NA,NA,NA,NA,"I.6. Other Social Infrastructure & Services",160,NA,3,110,"",NA,"",NA,"","","","","",16010,"Social/welfare services",""
"86",28706885,2006,"","2006-01-01 00:00:00","2009-03-31 00:00:00","Switzerland","CH","CHE","","7F-05081.01.02","2006000440","SDC","Bilateral",1,"Bilateral, unspecified","","","","",NA,"","","","",23938.7,"USD",23938.7,29155.1,NA,"USD",NA,NA,NA,"",NA,NA,"Cash transfers - Role in social protection","SOCIAL/WELFARE SERVICES","","Cash transfers - Role in social protection","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",0.0239387168848,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","Unspecified","","OECD CRS","English",0,0,0,16010,"Social/welfare services",1,NA,NA,NA,NA,"I.6. Other Social Infrastructure & Services",160,NA,3,110,"",NA,"",NA,"","","","","",16010,"Social/welfare services",""
"87",3002082,2006,"","2006-01-01 00:00:00","","Brazil","BR","BRA","","","","abc","Bilateral",NA,"Mozambique","MZ","MOZ","f","1. African Division - II 2. Brazilian Ministry of Sports 3. Child's Mission",NA,"","","","",97990,"USD",97990,129281,NA,"",NA,NA,97990,"USD",97990,129280.673750362,"Bolsa-Escola (School scholarship - Cash Transfer Program  Conditional on Enrollment) in Mozambique","<br>","","To increase the rate of children in school in the Mozambican families that are in the 'Bolsa-Escola' Program and to contribute to the fight delinquency and children labor","Aumentar a taxa de escolarização das crianças das famílias moçambicanas beneficiadas e contribuir para o combate à evasão escolar e ao trabalho infantil.","","","","",NA,NA,"","","",NA,NA,"f","","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","","","Donor Documents","English",NA,NA,NA,0,"",NA,NA,NA,NA,NA,"",0,NA,NA,NA,"f",NA,"f",11105,"Education, level unspecified, purpose unspecified or does not fit under any other applicable codes","16020.07|11110.02|11105.01|16010.05","Combating child labor|Education sector policy, planning and programmes|Education, level unspecified, activity unspecified or does not fit under any other applicable codes|Support for vulnerable groups","f","f",11105,"Education, level unspecified, purpose unspecified or does not fit under any other applicable codes","f"
"88",29863970,2006,"","","","United States","US","USA","","06UEI03178","2006010832","AID","Bilateral",1,"Jordan","JO","JOR","","Recipient Government",NA,"","","","",167500000,"USD",167500000,177813000,5e+07,"USD",5e+07,53078499.3532013,NA,"",NA,NA,"Cash Transfer Assistance to Jordan","CASH TRANSFER ASSISTANCE TO JORDAN","","Cash Transfer Assistance to Jordan","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",167.5,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","Middle East","","OECD CRS","English",NA,NA,NA,51010,"General budget support",NA,NA,NA,NA,NA,"VI.1. General Budget Support",510,NA,1,110,"",0,"",NA,"","","","","",51010,"General budget support",""
"89",28712480,2006,"","2006-01-01 00:00:00","2009-03-31 00:00:00","Switzerland","CH","CHE","","7F-05081.01.01","2006000439","SDC","Bilateral",1,"Bilateral, unspecified","","","","",NA,"","","","",287265,"USD",287265,349861,NA,"USD",NA,NA,NA,"",NA,NA,"Cash transfers - Role in social protection","CASH TRANSFERS - ROLE IN SOCIAL PROTECTION","","Cash transfers - Role in social protection","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",0.287264602617,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","Unspecified","","OECD CRS","English",0,0,0,16010,"Social/welfare services",1,NA,NA,NA,NA,"I.6. Other Social Infrastructure & Services",160,NA,3,110,"",NA,"",NA,"","","","","",16010,"Social/welfare services",""
"90",28706885,2006,"","2006-01-01 00:00:00","2009-03-31 00:00:00","Switzerland","CH","CHE","","7F-05081.01.02","2006000440","SDC","Bilateral",1,"Bilateral, unspecified","","","","",NA,"","","","",23938.7,"USD",23938.7,29155.1,NA,"USD",NA,NA,NA,"",NA,NA,"Cash transfers - Role in social protection","SOCIAL/WELFARE SERVICES","","Cash transfers - Role in social protection","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",0.0239387168848,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","Unspecified","","OECD CRS","English",0,0,0,16010,"Social/welfare services",1,NA,NA,NA,NA,"I.6. Other Social Infrastructure & Services",160,NA,3,110,"",NA,"",NA,"","","","","",16010,"Social/welfare services",""
"91",32387534,2007,"","2007-07-26 00:00:00","2017-07-26 00:00:00","United Kingdom","GB","GBR","","103548-102","2007000145","DFID","Bilateral",1,"Kenya","KE","KEN","","PUBLIC SECTOR (donor, recipient, other)",NA,"","","","",188113000,"USD",188113000,153293000,14671.5029017,"USD",14671.5029017,11955.7653813582,NA,"",NA,NA,"FINANCIAL SECTOR DEEPENING HSNP CASH TRANSFER PAYMENTS","FINANCIAL SECTOR DEEPENING HSNP CASH TRANSFER PAYMENTS","","","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",188.112867721,NA,NA,0,NA,NA,"",NA,NA,NA,NA,NA,"","South of Sahara","","OECD CRS","English",0,0,0,16010,"Social/welfare services",2,0,0,NA,NA,"I.6. Other Social Infrastructure & Services",160,NA,1,110,"",0,"",NA,"","","","","",16010,"Social/welfare services",""
"92",33924796,2007,"","2007-01-01 00:00:00","2007-12-31 00:00:00","United States","US","USA","","DCR16521","2007022459","DOD","Bilateral",1,"Iraq","IQ","IRQ","","PUBLIC SECTOR (donor recipient other)",NA,"","","","",2e+05,"USD",2e+05,206244,2e+05,"USD",2e+05,206243.634161329,NA,"",NA,NA,"DOD-CERP - Civil Clean-Up","SOCIAL/WELFARE SERVICES","","US Dept of Defense - Commander's Emergency Response Program - Scania Trash Transfer - in province of Baghdad - Civil Clean-Up","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",0.2,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","Middle East","","OECD CRS","English",NA,NA,NA,16010,"Social/welfare services",NA,NA,NA,NA,NA,"I.6. Other Social Infrastructure & Services",160,NA,1,110,"",0,"",NA,"","","","","",16010,"Social/welfare services",""
"93",2417007,2007,"2007-07-26 00:00:00","","2012-06-30 00:00:00","World Bank - International Bank for Reconstruction and Development (IBRD)","","","WORLD BANK","P098328","","","Multilateral",NA,"Panama","PA","PAN","f","MINISTERIO DE DESARROLLO SOCIAL",NA,"GOVERNMENT OF PANAMA","","","",2.4e+07,"USD",2.4e+07,24548700,9399092,"USD",9399092,9613970.48952163,46940000,"USD",46940000,48013124.5420457,"Social Protection Project","Public Administration, Law, and Justice (Central government administration): 39, Health and other social services (Health): 38, Health and other social services (Other social services): 23","","The development objectives of the Social Protection Project of Panama are to: (1) improve the management and operation of the conditional cash transfer program to enhance its effectiveness in reaching the poorest and indigenous groups, (2) provide benefic","","Finance Lending Instrument:Specific Investment Loan  environmental category:B  project status:Active","","a_ no value","",NA,NA,"","","",NA,NA,"f","","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","","","Donor Website","English",NA,NA,NA,0,"",NA,NA,NA,NA,NA,"",0,NA,NA,NA,"f",NA,"f",16050,"Multisector aid for social services","12240.01|16010.03|12220.02|11105.01|16010.02","Basic nutrition, activity unspecified or does not fit elsewhere in group|Institution capacity building, social welfare services|Basic/primary health care programmes|Education, level unspecified, activity unspecified or does not fit under any other applica","f","f",16050,"Multisector aid for social services","f"
"94",33561255,2007,"","2007-01-01 00:00:00","2007-12-31 00:00:00","United States","US","USA","","UEI01712","2007001699","AID","Bilateral",1,"Ethiopia","ET","ETH","","",NA,"","","","",325000,"USD",325000,335146,NA,"USD",NA,NA,NA,"",NA,NA,"Agricultural Safety Nets and Livelihood Services","AGRICULTURAL SERVICES","","Support risk management and economic diversification transfer and adaptation of proven technologies and human organization innovations to increase market access food or cash transfers in exchange for public works; and resource transfers and/or agricultura","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",0.325,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","South of Sahara","","OECD CRS","English",NA,NA,NA,31191,"Agricultural services",1,NA,NA,NA,NA,"III.1.a. Agriculture",311,NA,1,110,"",0,"",NA,"","","","","",31191,"Agricultural services",""
"95",33560066,2007,"","2007-01-01 00:00:00","2007-12-31 00:00:00","United States","US","USA","","UEI01710","2007001697","AID","Bilateral",1,"Ethiopia","ET","ETH","","NATIONAL NGOs",NA,"","","","",755000,"USD",755000,778570,NA,"USD",NA,NA,NA,"",NA,NA,"Agricultural Safety Nets and Livelihood Services","AGRICULTURAL SAFETY NETS AND LIVELIHOOD SERVICES","","Support risk management and economic diversification transfer and adaptation of proven technologies and human organization innovations to increase market access food or cash transfers in exchange for public works; and resource transfers and/or agricultura","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",0.755,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","South of Sahara","","OECD CRS","English",NA,NA,NA,31191,"Agricultural services",1,NA,NA,NA,NA,"III.1.a. Agriculture",311,NA,1,110,"",0,"",NA,"","","","","",31191,"Agricultural services",""
"96",33619688,2007,"","2007-01-01 00:00:00","2007-12-31 00:00:00","United States","US","USA","","UEI01713","2007001700","AID","Bilateral",1,"Mali","ML","MLI","","PUBLIC SECTOR (donor recipient other)",NA,"","","","",363000,"USD",363000,374332,NA,"USD",NA,NA,NA,"",NA,NA,"Agricultural Safety Nets and Livelihood Services","AGRICULTURAL SERVICES","","Support risk management and economic diversification transfer and adaptation of proven technologies and human organization innovations to increase market access food or cash transfers in exchange for public works; and resource transfers and/or agricultura","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",0.363,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","South of Sahara","","OECD CRS","English",NA,NA,NA,31191,"Agricultural services",1,NA,NA,NA,NA,"III.1.a. Agriculture",311,NA,1,110,"",0,"",NA,"","","","","",31191,"Agricultural services",""
"97",33566577,2007,"","2007-01-01 00:00:00","2007-12-31 00:00:00","United States","US","USA","","UEI01711","2007001698","AID","Bilateral",1,"Ethiopia","ET","ETH","","NATIONAL NGOs",NA,"","","","",940000,"USD",940000,969345,NA,"USD",NA,NA,NA,"",NA,NA,"Agricultural Safety Nets and Livelihood Services","AGRICULTURAL SAFETY NETS AND LIVELIHOOD SERVICES","","Support risk management and economic diversification transfer and adaptation of proven technologies and human organization innovations to increase market access food or cash transfers in exchange for public works; and resource transfers and/or agricultura","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",0.94,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","South of Sahara","","OECD CRS","English",NA,NA,NA,31191,"Agricultural services",1,NA,NA,NA,NA,"III.1.a. Agriculture",311,NA,1,110,"",0,"",NA,"","","","","",31191,"Agricultural services",""
"98",32387534,2007,"","2007-07-26 00:00:00","2017-07-26 00:00:00","United Kingdom","GB","GBR","","103548-102","2007000145","DFID","Bilateral",1,"Kenya","KE","KEN","","PUBLIC SECTOR (donor, recipient, other)",NA,"","","","",188113000,"USD",188113000,153293000,14671.5029017,"USD",14671.5029017,11955.7653813582,NA,"",NA,NA,"FINANCIAL SECTOR DEEPENING HSNP CASH TRANSFER PAYMENTS","FINANCIAL SECTOR DEEPENING HSNP CASH TRANSFER PAYMENTS","","","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",188.112867721,NA,NA,0,NA,NA,"",NA,NA,NA,NA,NA,"","South of Sahara","","OECD CRS","English",0,0,0,16010,"Social/welfare services",2,0,0,NA,NA,"I.6. Other Social Infrastructure & Services",160,NA,1,110,"",0,"",NA,"","","","","",16010,"Social/welfare services",""
"99",36850937,2008,"","2007-07-26 00:00:00","2017-07-26 00:00:00","United Kingdom","GB","GBR","","103548-103","2008601734","DFID","Bilateral",1,"Kenya","KE","KEN","","United Nations Children?s Fund",NA,"","","","",18093000,"USD",18093000,15837900,2115122.12774,"USD",2115122.12774,1851489.11156168,NA,"",NA,NA,"DFID/UNICEF MOU FOR ORPHANS & VULNERABLE CHILDREN CASH TRANSFER PAYMENTS","DFID/UNICEF MOU FOR ORPHANS &amp; VULNERABLE CHILDREN CASH TRANSFER PAYMENTS","","Support the development of a national social protection framework that would include a comprehensive programme of appropriate and cost-effective social transfers aimed at reducing extreme poverty, increasing the access of the poorest to basic services, re","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",18.0929980098,0,0,NA,0,NA,"",NA,NA,NA,NA,NA,"","South of Sahara","","OECD CRS","English",0,0,0,16010,"Social/welfare services",2,0,0,NA,NA,"I.6. Other Social Infrastructure & Services",160,NA,1,110,"",0,"",NA,"","","","","",16010,"Social/welfare services",""
"100",36211582,2008,"","2008-01-01 00:00:00","2008-12-31 00:00:00","Netherlands","NL","NLD","","17224","2008000030","MFA","Bilateral",1,"Mozambique","MZ","MOZ","","MINEC-MINISTERIO DE NEGOCIOS ESTRANGEIROS E COOPERACAO",NA,"","","","",7544000,"USD",7544000,7271980,1875000,"USD",1875000,1807392.6697937,NA,"",NA,NA,"INAS","INAS - SUPPORT TO GOVERNMENT CASH TRANSFER PROGRAM","","support to government cash transfer program","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",7.544,0,0,0,0,NA,"",0,0,0,0,0,"0","South of Sahara","Nvt","OECD CRS","English",0,0,0,16064,"Social mitigation of hiv/aids",0,NA,0,NA,NA,"I.6. Other Social Infrastructure & Services",160,NA,1,110,"",0,"",NA,"","","","","",16064,"Social mitigation of hiv/aids",""
